surv	day	mo	yr	season	trans	cap	Group	Fun_group	Genus	Species	swab	Zoospore_load_NEW	Zoospore_load	Second_load	TC	R	sex	Tb	Ts	SVL	mass	act	ht	dist	subst	mtr	bk	time	AM_PM	Num
4	26	2	2014	dry	LoopTrail	4	Frog	0	Pristimantis	sp.	NA	NA	NA	NA	NA	NA	NA	19.4	19.4	NA	NA	NA	0.2	NA	leaf	213	L	2134	PM	1
12	28	2	2014	dry	LoopTrail	7	Frog	0	Pristimantis	sp.	NA	NA	NA	NA	NA	NA	NA	20.2	20.2	NA	NA	NA	0.3	NA	leaf	42	R	2123	PM	1
28	3	3	2014	dry	MainTrail	4	Frog	0	Pristimantis	sp.	NA	NA	NA	NA	NA	NA	hatchling	19.4	19.5	NA	NA	NA	0.5	NA	leaf	231	L	2155	PM	1
26	3	3	2014	dry	Verrugosa	1	Frog	0	Pristimantis	sp.	NA	NA	NA	NA	NA	NA	juv	20	10.2	NA	NA	NA	0.9	NA	leaf	28	R	1900	PM	1
34	6	3	2014	dry	MainTrail	1	Frog	0	Pristimantis	sp.	NA	NA	NA	NA	NA	NA	hatchling	NA	NA	NA	NA	NA	0.5	NA	leaf	389	R	2054	PM	1
32	6	3	2014	dry	Verrugosa	4	Frog	0	Pristimantis	sp.	NA	NA	NA	NA	NA	NA	hatchling	20.3	20.1	NA	NA	NA	0.3	NA	leaf	258	R	1935	PM	1
62	14	3	2014	dry	Verrugosa	5	Frog	0	Pristimantis	sp.	EC_1605	0	0	NA	NA	NA	NA	NA	NA	14.5	0.8	NA	0	NA	leaf_litter	165	L	911	AM	1
62	14	3	2014	dry	Verrugosa	6	Frog	0	Pristimantis	sp.	EC_1606	0	0	NA	NA	NA	NA	NA	NA	16.6	0.8	NA	0	NA	leaf_litter	176	L	917	AM	1
62	14	3	2014	dry	Verrugosa	7	Frog	0	Pristimantis	sp.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	leaf_litter	209	L	920	AM	1
79	29	3	2014	dry	Silenciosa	8	Frog	0	Pristimantis	sp.	NA	NA	NA	NA	NA	NA	juv	NA	NA	NA	NA	NA	0.8	1.5	leaf	136	L	2132	PM	1
90	22	7	2013	wet	Verrugosa	10	Frog	0	Pristimantis	talamancae	EC_1408	0	0	NA	NA	NA	NA	20.3	20.4	44.2	7.7	NA	0.4	NA	leaf	118	R	2010	PM	1
16	8	6	2012	wet	LoopTrail	10	Lizard	0	Ptychoglossus	plicatus	NA	NA	NA	NA	NA	NA	juv	NA	NA	21.6	NA	NA	NA	NA	NA	182	L	920	AM	1
30	18	2	2013	dry	LoopTrail	4	Lizard	0	Ptychoglossus	plicatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	299	L	1010	AM	1
69	8	3	2013	dry	LoopStream	1	Lizard	0	Ptychoglossus	plicatus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0.3	leaf_litter	176	R	1030	AM	1
60	5	7	2012	wet	MainTrail	3	Frog	stream	Rhaebo	haematiticus	EC_531	0	0		NA	NA	NA	NA	NA	63.4	20.7	NA	0	NA	leaf_litter	234	L	946	AM	1
78	13	7	2012	wet	LoopTrail	3	Frog	stream	Rhaebo	haematiticus	EC_669	3.913055062	3.913055062	0.383808576	NA	NA	NA	19.9	20.1	65.6	20.2	NA	10	NA	leaf	35	R	1930	PM	1
95	22	7	2012	wet	MainTrail	4	Frog	stream	Rhaebo	haematiticus	EC_770	0	0		NA	NA	NA	20.8	20.8	70.2	NA	NA	5	NA	leaf	67	R	1934	PM	1
66	7	3	2013	dry	Guabal	1	Frog	stream	Rhaebo	haematiticus	EC_968	0	0	NA	NA	NA	NA	21.2	21.1	54.8	NA	NA	0.3	0.5	leaf	57	L	1859	PM	1
74	9	3	2013	dry	Guabal	15	Frog	stream	Rhaebo	haematiticus	EC_1014	0.032002151	0.032002151	NA	NA	NA	NA	21.4	21.4	60.8	NA	NA	0.4	0.1	leaf	13	L	2042	PM	1
76	10	3	2013	dry	Guabal	12	Frog	stream	Rhaebo	haematiticus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.5	leaf	7	L	2032	PM	1
31	24	6	2013	wet	Guabal	1	Frog	stream	Rhaebo	haematiticus	EC_1156	0	0	NA	NA	NA	NA	18.5	18.3	62.15	NA	NA	0.7	0	stem	54	R	1905	PM	1
34	25	6	2013	wet	Guabal	1	Frog	stream	Rhaebo	haematiticus	NA	NA	NA	NA	NA	NA	NA	20.9	20.9	NA	NA	NA	1.5	0	stem	63	L	1920	PM	1
75	16	7	2013	wet	Guabal	1	Frog	stream	Rhaebo	haematiticus	EC_1340	0	0	NA	NA	NA	M	21.1	21	66.8	NA	calling	0.5	2	boulder	46	L	1900	PM	1
84	18	7	2013	wet	Guabal	1	Frog	stream	Rhaebo	haematiticus	EC_1380	0	0	NA	NA	NA	NA	NA	NA	61.4	NA	NA	0.4	0.2	leaf	15	L	2104	PM	1
90	22	7	2013	wet	Verrugosa	4	Frog	stream	Rhaebo	haematiticus	EC_1404	0.087894434	0.087894434	NA	NA	NA	NA	20.7	20.8	70.67	NA	NA	0	NA	leaf_litter	72	R	1925	PM	1
44	8	3	2014	dry	Guabal	2	Frog	stream	Rhaebo	haematiticus	EC_1526	0	0	NA	NA	NA	NA	20.7	20.7	42.9	NA	NA	0.7	0.8	leaf	15	L	1904	PM	1
74	22	3	2014	dry	Guabal	2	Frog	stream	Rhaebo	haematiticus	NA	NA	NA	NA	NA	NA	NA	20.8	20.8	65.8	NA	NA	0.6	1.2	leaf	15	L	1928	PM	1
76	23	3	2014	dry	Guabal	2	Frog	stream	Rhaebo	haematiticus	NA	NA	NA	NA	NA	NA	NA	20.6	20.5	NA	NA	NA	NA	NA	leaf	15	R	1920	PM	1
7	12	7	2010	wet	LoopTrail	3	Frog	NA	Rhinella	marina	NA	NA	NA	NA	NA	NA	ad	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PM	1
59	4	7	2012	wet	LoopTrail	9	Snake	0	Rhinobothrium	sp.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	leaf_litter	223	L	2111	PM	1
14	7	6	2012	wet	Verrugosa	15	Turtle	0	Rhinoclemmys	annulata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	ground	263	C	1003	AM	1
45	24	6	2012	wet	Silenciosa	1	Frog	stream	Sachatamia	albomaculata	EC_441	354.9459076	354.9459076	0	1	NA	M	NA	NA	27.4	1	calling	160	0	leaf	6	L	1904	PM	1
32	24	6	2013	wet	Silenciosa	4	Frog	stream	Sachatamia	albomaculata	EC_1184	0	0	NA	1	R	M	NA	NA	25.4	1.75	NA	3	0.5	leaf	5	L	2212	PM	1
38	28	6	2013	wet	Guabal	4	Frog	stream	Sachatamia	albomaculata	EC_1202	0	0	NA	1	R	M	20.8	21.2	23.4	1.7	calling	1.3	0	leaf	96	R	1923	PM	1
79	17	7	2013	wet	Silenciosa	4	Frog	stream	Sachatamia	albomaculata	EC_1367	0	0	NA	1	R	M	20.8	20.8	25.1	1.3	calling	1.2	0	leaf	8	L	1914	PM	1
85	19	7	2013	wet	Silenciosa	5	Frog	stream	Sachatamia	albomaculata	NA	0	NA	NA	1	R	M	21.2	21.3	NA	NA	calling	2.2	0.7	leaf	10	L	1912	PM	1
87	1	4	2014	dry	Verrugosa	1	Frog	stream	Sachatamia	albomaculata	EC_1731	0	0	NA	1	R	NA	20.9	20.9	26.4	1.7	NA	2	NA	leaf	0	L	1900	PM	1
45	24	6	2012	wet	Silenciosa	2	Frog	stream	Sachatamia	albomaculata	EC_442	0	0	0	2	NA	M	NA	NA	24.9	0.9	calling	220	0	leaf	59	C	1917	PM	1
76	10	3	2013	dry	Guabal	3	Frog	stream	Sachatamia	albomaculata	EC_1018	0	0	NA	2	R	M	21.2	21.2	27.6	1.6	calling	1.6	0	leaf	81	R	1911	PM	1
44	24	6	2012	wet	Guabal	6	Frog	stream	Sachatamia	albomaculata	EC_451	44.77016449	44.77016449		3	NA	NA	NA	NA	28.8	0.9	NA	70	0	leaf	137	C	2138	PM	1
44	24	6	2012	wet	Guabal	16	Frog	stream	Sachatamia	albomaculata	EC_459	0	0		4	NA	NA	NA	NA	25.2	0.9	NA	90	5	leaf	175	R	2224	PM	1
38	28	6	2013	wet	Guabal	21	Frog	stream	Sachatamia	albomaculata	EC_1211	0	0	NA	4	R	NA	19.8	19.7	25.1	1.8	NA	1.6	0	leaf	175	L	2047	PM	1
48	26	6	2012	wet	Guabal	9	Frog	stream	Sachatamia	albomaculata	EC_468	0	0	0	5	NA	NA	19.3	19.2	24.4	1.4	NA	120	0	leaf	176	C	2033	PM	1
48	26	6	2012	wet	Guabal	11	Frog	stream	Sachatamia	albomaculata	EC_470	26.18091583	26.18091583		10	NA	NA	19.4	19.5	27	1.2	NA	120	0	leaf	191	L	2046	PM	1
51	27	6	2012	wet	Guabal	4	Frog	stream	Sachatamia	albomaculata	EC_483	0	0		11	NA	NA	20.8	20.9	27	1	NA	250	0.2	leaf	181	R	1956	PM	1
51	27	6	2012	wet	Guabal	5	Frog	stream	Sachatamia	albomaculata	EC_484	0	0		12	NA	M	20.8	20.8	27.2	1.1	calling	300	1.8	leaf	187	R	2004	PM	1
86	16	7	2012	wet	Guabal	25	Frog	stream	Sachatamia	albomaculata	EC_725	0.005236918	0.005236918		12	R	NA	22.4	22.4	26.5	1.1	NA	180	1.6	leaf	186	R	2110	PM	1
53	28	6	2012	wet	Silenciosa	1	Frog	stream	Sachatamia	albomaculata	EC_486	50.00249863	50.00249863		13	NA	F	20.1	20.2	30.3	1.6	amplexus	20	0	leaf	54	R	1934	PM	1
53	28	6	2012	wet	Silenciosa	2	Frog	stream	Sachatamia	albomaculata	EC_487	0	0		14	NA	M	20.1	20.2	25.6	0.7	amplexus	20	0	leaf	54	R	1934	PM	1
54	28	6	2012	wet	LoopStream	4	Frog	stream	Sachatamia	albomaculata	EC_490	0	0		15	NA	NA	18.9	19	24.3	1	NA	180	0	leaf	32	R	2056	PM	1
55	29	6	2012	wet	LoopStream	4	Frog	stream	Sachatamia	albomaculata	EC_496	1.434257627	1.434257627		20	NA	NA	20.9	20.9	26.9	1.1	NA	170	0	leaf	22	L	1918	PM	1
55	29	6	2012	wet	LoopStream	5	Frog	stream	Sachatamia	albomaculata	EC_497	0	0		21	NA	NA	20.9	21	27.8	1.2	NA	190	0	branch	37	L	1927	PM	1
55	29	6	2012	wet	LoopStream	6	Frog	stream	Sachatamia	albomaculata	EC_498	0	0		22	NA	NA	20.8	20.8	26.2	1.2	NA	40	0	leaf	45	L	1936	PM	1
55	29	6	2012	wet	LoopStream	8	Frog	stream	Sachatamia	albomaculata	EC_499	0	0		23	NA	NA	20.8	20.8	26.6	1.2	NA	60	0	leaf	44	C	1936	PM	1
55	29	6	2012	wet	LoopStream	7	Frog	stream	Sachatamia	albomaculata	EC_500	0	0		24	NA	NA	20.6	20.6	25.6	0.8	NA	50	0	leaf	45	L	1936	PM	1
55	29	6	2012	wet	LoopStream	9	Frog	stream	Sachatamia	albomaculata	EC_501	0	0		25	NA	NA	21	21.1	27.4	1.1	NA	130	0	leaf	44	C	1940	PM	1
15	20	6	2013	wet	LoopStream	6	Frog	stream	Sachatamia	albomaculata	EC_1120	0	0	NA	25	R	NA	21.4	21.4	24.4	1.45	NA	1.7	0.4	leaf	43	R	1943	PM	1
67	13	7	2013	wet	LoopStream	6	Frog	stream	Sachatamia	albomaculata	EC_1309	0.020697869	0.020697869	NA	25	R	NA	21.1	21.2	25.4	1.6	NA	1	2	leaf	47	C	1943	PM	1
55	29	6	2012	wet	LoopStream	11	Frog	stream	Sachatamia	albomaculata	EC_503	0	0		30	NA	NA	20.5	20.5	30	2	NA	160	0.6	leaf	64	L	1958	PM	1
55	29	6	2012	wet	LoopStream	12	Frog	stream	Sachatamia	albomaculata	EC_504	4.177798033	4.177798033		31	NA	NA	20.5	20.5	28.3	0.9	NA	160	0.6	leaf	64	L	1958	PM	1
86	16	7	2012	wet	Guabal	1	Frog	stream	Sachatamia	albomaculata	EC_705	0	0	0	32	NA	M	23	23	27.4	0.9	calling	120	0	leaf	52	R	1907	PM	1
76	10	3	2013	dry	Guabal	2	Frog	stream	Sachatamia	albomaculata	EC_1017	0	0	NA	32	R	M	21.3	21.3	29.2	1.5	calling	0.6	0.3	leaf	65	L	1903	PM	1
86	16	7	2012	wet	Guabal	2	Frog	stream	Sachatamia	albomaculata	EC_706	0	0	0	33	NA	M	22.4	22.4	26.2	0.7	calling	110	2.5	leaf	77	L	1921	PM	1
86	16	7	2012	wet	Guabal	3	Frog	stream	Sachatamia	albomaculata	EC_707	0	0	0	34	NA	NA	22.3	22.5	26.9	0.7	NA	110	0.5	leaf	84	R	1927	PM	1
86	16	7	2012	wet	Guabal	12	Frog	stream	Sachatamia	albomaculata	EC_714	0	0	0.935641155	35	NA	NA	22.3	22.3	24.5	1	NA	160	2.5	leaf	143	L	2016	PM	1
86	16	7	2012	wet	Guabal	20	Frog	stream	Sachatamia	albomaculata	EC_721	19.96660113	19.96660113		40	NA	NA	22.4	22.4	26.8	1.2	NA	120	0	branch	177	R	2055	PM	1
86	16	7	2012	wet	Guabal	23	Frog	stream	Sachatamia	albomaculata	EC_723	0	0		41	NA	NA	22.5	22.5	24.7	1.1	NA	60	1	leaf	179	R	2101	PM	1
13	6	2	2013	dry	Guabal	3	Frog	stream	Sachatamia	albomaculata	EC_846	0	0	0	41	R	NA	21.4	21.4	27.1	1.4	NA	0	1.1	leaf	179	R	2253	PM	1
86	16	7	2012	wet	Guabal	27	Frog	stream	Sachatamia	albomaculata	EC_726	0.984627903	0.984627903		42	NA	NA	22.4	22.3	26.3	1.1	NA	170	0.15	leaf	196	R	2117	PM	1
6	4	2	2013	dry	LoopStream	2	Frog	stream	Sachatamia	albomaculata	EC_826	0.148402257	0.148402257	NA	43	NA	NA	20.1	20.1	26.8	1.6	NA	1.75	1	leaf	43	R	1916	PM	1
57	26	2	2013	dry	LoopStream	1	Frog	stream	Sachatamia	albomaculata	EC_933	0	0	0	43	R	M	21	21	26.2	1.8	calling	1.5	1.5	leaf	43	R	1906	PM	1
13	6	2	2013	dry	Guabal	1	Frog	stream	Sachatamia	albomaculata	EC_844	1.453844458	1.453844458	0.350062326	44	NA	NA	21.2	21.2	22.4	1.6	NA	1.75	4	leaf	146	L	2214	PM	1
31	24	6	2013	wet	Guabal	16	Frog	stream	Sachatamia	albomaculata	EC_1170	0	0	NA	44	R	M	NA	NA	25.5	1.8	NA	2	3	leaf	145	L	2030	PM	1
34	25	6	2013	wet	Guabal	3	Frog	stream	Sachatamia	albomaculata	NA	0	NA	NA	44	R	NA	22.5	22.6	NA	NA	NA	1.2	3	leaf	147	L	1950	PM	1
38	28	6	2013	wet	Guabal	11	Frog	stream	Sachatamia	albomaculata	NA	0	NA	NA	44	R	M	19.5	19.5	NA	NA	calling	0.9	1.7	leaf	144	L	2001	PM	1
16	7	2	2013	dry	Guabal	1	Frog	stream	Sachatamia	albomaculata	EC_850	0	0	0	45	NA	M	20.9	20.9	25.2	1.4	calling	1.5	1	leaf	61	L	1903	PM	1
20	8	2	2013	dry	Guabal	2	Frog	stream	Sachatamia	albomaculata	NA	0	NA	NA	45	NA	NA	20.5	20.6	NA	NA	NA	1.25	0	leaf	44	R	1909	PM	1
66	7	3	2013	dry	Guabal	4	Frog	stream	Sachatamia	albomaculata	EC_970	0	0	0	45	R	M	21	20.9	26.2	1.2	calling	1.7	1.5	leaf	78	L	1921	PM	1
74	9	3	2013	dry	Guabal	1	Frog	stream	Sachatamia	albomaculata	NA	0	NA	NA	45	R	NA	21.4	21.3	NA	NA	NA	0.5	0	leaf	75	R	1909	PM	1
16	7	2	2013	dry	Guabal	3	Frog	stream	Sachatamia	albomaculata	EC_852	0	0	0.856726766	50	NA	NA	21	21.1	26.6	1.4	NA	1.5	0	leaf	103	R	1933	PM	1
16	7	2	2013	dry	Guabal	4	Frog	stream	Sachatamia	albomaculata	EC_853	1.5203242	1.5203242	0	51	NA	NA	20.7	20.7	24.5	1.5	NA	1.75	0	leaf	128	C	1948	PM	1
74	9	3	2013	dry	Guabal	9	Frog	stream	Sachatamia	albomaculata	EC_1012	0	0	NA	51	R	M	21.4	21.5	24.6	1.5	NA	1.8	0	branch	134	C	1957	PM	1
76	10	3	2013	dry	Guabal	5	Frog	stream	Sachatamia	albomaculata	NA	0	NA	NA	51	R	NA	21.3	21.3	NA	NA	NA	1.7	0	leaf	131	R	1933	PM	1
25	10	2	2013	dry	Cascada	3	Frog	stream	Sachatamia	albomaculata	EC_878	0.888651982	0.888651982	0.529271886	52	NA	M	20.5	20.7	27	1.4	calling	1.1	0.2	branch	48	L	1828	PM	1
63	28	2	2013	dry	Cascada	1	Frog	stream	Sachatamia	albomaculata	EC_945	0	0	NA	52	R	M	21	21	23.6	1.6	NA	1.4	2.5	leaf	49	L	1910	PM	1
63	28	2	2013	dry	Cascada	2	Frog	stream	Sachatamia	albomaculata	EC_946	0	0	NA	53	NA	NA	21	21	25.1	1.6	NA	1.2	0.2	leaf	48	R	1915	PM	1
74	9	3	2013	dry	Guabal	3	Frog	stream	Sachatamia	albomaculata	EC_1006	NA	NA	NA	54	NA	NA	21.4	21.5	25	1.5	NA	1.5	0	leaf	74	R	1912	PM	1
74	9	3	2013	dry	Guabal	6	Frog	stream	Sachatamia	albomaculata	EC_1009	NA	NA	NA	55	NA	M	21.6	21.6	26.3	1.6	NA	NA	NA	leaf	122	R	1940	PM	1
70	8	3	2013	dry	Guabal	2	Frog	stream	Sachatamia	albomaculata	EC_985	0	0	NA	100	NA	F	20.6	20.6	27	2.2	NA	1.7	0	leaf	92	L	1913	PM	1
70	8	3	2013	dry	Guabal	4	Frog	stream	Sachatamia	albomaculata	EC_987	0	0	NA	101	NA	M	20.5	20.7	27.9	1.6	NA	1.6	0	leaf	104	R	1927	PM	1
31	24	6	2013	wet	Guabal	10	Frog	stream	Sachatamia	albomaculata	EC_1164	0	0	NA	101	R	M	19.8	20	24.3	1.6	NA	1.2	2	leaf	97	R	1948	PM	1
70	8	3	2013	dry	Guabal	6	Frog	stream	Sachatamia	albomaculata	EC_988	0	0	NA	102	NA	M	20.8	20.7	26.8	1.3	NA	1.5	0	leaf	111	R	1938	PM	1
70	8	3	2013	dry	Guabal	8	Frog	stream	Sachatamia	albomaculata	EC_990	0	0	NA	103	NA	M	20.9	20.9	26.6	1.7	calling	1.4	0.1	leaf	166	R	2013	PM	1
76	10	3	2013	dry	Guabal	11	Frog	stream	Sachatamia	albomaculata	EC_1021	0	0	NA	104	NA	NA	21.1	20.9	NA	NA	NA	0.9	0.4	leaf	8	C	2029	PM	1
3	15	6	2013	wet	Cascada	1	Frog	stream	Sachatamia	albomaculata	EC_1077	23.20088148	23.20088148	NA	105	NA	M	20.7	20.8	25.3	1.55	calling	1.2	1	leaf	25	L	1921	PM	1
7	17	6	2013	wet	Cascada	5	Frog	stream	Sachatamia	albomaculata	NA	23.20088148	NA	NA	105	R	M	22.1	22.2	NA	NA	calling	1.4	1.3	leaf	34	L	1935	PM	1
10	18	6	2013	wet	Cascada	6	Frog	stream	Sachatamia	albomaculata	NA	23.20088148	NA	NA	105	R	NA	23.5	23.6	NA	NA	NA	NA	NA	leaf	28	R	1939	PM	1
63	8	7	2013	wet	Cascada	4	Frog	stream	Sachatamia	albomaculata	EC_1296	18.9508462	18.9508462	NA	105	R	M	NA	NA	24.2	1.5	calling	3	3	leaf	30	L	1921	PM	1
10	18	6	2013	wet	Cascada	1	Frog	stream	Sachatamia	albomaculata	EC_1096	0.653020963	0.653020963	NA	110	NA	M	22.2	22.2	21.5	1.4	NA	1.5	2	leaf	8	R	1913	PM	1
60	7	7	2013	wet	Cascada	3	Frog	stream	Sachatamia	albomaculata	EC_1279	0.35835728	0.35835728	NA	110	R	NA	21.5	21.4	23.2	1.5	NA	1	1.8	stem	15	L	1915	PM	1
63	8	7	2013	wet	Cascada	1	Frog	stream	Sachatamia	albomaculata	NA	0.35835728	NA	NA	110	R	M	20.8	20.9	NA	NA	calling	2.2	1.5	leaf	4	L	1908	PM	1
10	18	6	2013	wet	Cascada	2	Frog	stream	Sachatamia	albomaculata	EC_1097	0	0	NA	111	NA	M	22.1	22.2	25.2	1.6	NA	1.4	1.6	leaf	8	R	1913	PM	1
60	7	7	2013	wet	Cascada	4	Frog	stream	Sachatamia	albomaculata	EC_1280	0	0	NA	111	R	NA	21.5	21.5	26.5	1.4	NA	1	1.7	leaf	14	L	1922	PM	1
63	8	7	2013	wet	Cascada	2	Frog	stream	Sachatamia	albomaculata	NA	0	NA	NA	111	R	M	20.4	20.5	NA	NA	calling	2	4	leaf	10	R	1911	PM	1
15	20	6	2013	wet	LoopStream	5	Frog	stream	Sachatamia	albomaculata	EC_1119	0	0	NA	112	NA	NA	21.4	21.5	21.8	1.4	NA	1.8	0	leaf	37	R	1925	PM	1
19	21	6	2013	wet	LoopStream	6	Frog	stream	Sachatamia	albomaculata	EC_1139	0	0	NA	112	R	NA	23	23.1	22.1	1.5	NA	2.5	2.5	leaf	38	R	1936	PM	1
67	13	7	2013	wet	LoopStream	3	Frog	stream	Sachatamia	albomaculata	EC_1307	0	0	NA	112	R	M	21.3	21.3	22.8	1.4	calling	1	1.5	leaf	36	R	1918	PM	1
27	23	6	2013	wet	LoopStream	5	Frog	stream	Sachatamia	albomaculata	EC_1152	0	0	NA	113	NA	M	NA	NA	24.9	1.6	calling	1.5	0	leaf	17	L	1913	PM	1
73	15	7	2013	wet	LoopStream	1	Frog	stream	Sachatamia	albomaculata	EC_1334	0	0	NA	113	R	M	NA	22.1	25.8	1.5	calling	2.5	0	leaf	16	C	1910	PM	1
27	23	6	2013	wet	LoopStream	6	Frog	stream	Sachatamia	albomaculata	EC_1153	0	0	NA	114	NA	M	22.6	22.7	25.3	1.5	calling	1.5	0.3	leaf	24	L	1920	PM	1
67	13	7	2013	wet	LoopStream	2	Frog	stream	Sachatamia	albomaculata	EC_1306	0	0	NA	114	R	M	21.2	21.2	25.75	1.5	calling	2	1	leaf	31	L	1909	PM	1
31	24	6	2013	wet	Guabal	5	Frog	stream	Sachatamia	albomaculata	EC_1160	0.744041428	0.744041428	NA	115	NA	M	20.2	20.1	25	1.6	NA	1.5	0.5	leaf	92	R	1935	PM	1
31	24	6	2013	wet	Guabal	7	Frog	stream	Sachatamia	albomaculata	EC_1161	41.56080246	41.56080246	NA	120	NA	M	NA	NA	22.7	1.6	NA	NA	NA	leaf	90	R	1937	PM	1
75	16	7	2013	wet	Guabal	8	Frog	stream	Sachatamia	albomaculata	EC_1347	39.14378405	39.14378405	NA	120	R	M	19.9	20	22.9	1.3	calling	NA	NA	NA	NA	NA	NA	NA	1
31	24	6	2013	wet	Guabal	8	Frog	stream	Sachatamia	albomaculata	EC_1162	0	0	NA	121	NA	M	NA	NA	25.3	1.2	NA	1.7	0.2	leaf	93	R	1941	PM	1
38	28	6	2013	wet	Guabal	3	Frog	stream	Sachatamia	albomaculata	NA	0	NA	NA	121	R	M	20.5	20.6	NA	NA	NA	1.5	0	leaf	91	R	1919	PM	1
31	24	6	2013	wet	Guabal	14	Frog	stream	Sachatamia	albomaculata	EC_1168	0.357941128	0.357941128	NA	122	NA	M	18.8	18.9	23.2	1.5	NA	2	0	leaf	138	L	2020	PM	1
31	24	6	2013	wet	Guabal	15	Frog	stream	Sachatamia	albomaculata	EC_1169	0	0	NA	123	NA	M	NA	NA	23.8	1.55	NA	2.5	0	leaf	138	L	2024	PM	1
31	24	6	2013	wet	Guabal	18	Frog	stream	Sachatamia	albomaculata	EC_1172	0.253124963	0.253124963	NA	124	NA	M	NA	NA	25.2	1.65	NA	1.7	2	leaf	158	L	2041	PM	1
44	8	3	2014	dry	Guabal	9	Frog	stream	Sachatamia	albomaculata	EC_1531	0	0	0	124	R	NA	20.6	20.6	28.4	1.6	NA	2.2	0	leaf	150	R	1947	PM	1
31	24	6	2013	wet	Guabal	22	Frog	stream	Sachatamia	albomaculata	EC_1176	0	0	NA	125	NA	M	NA	NA	24.8	1.7	calling	1.6	0.5	leaf	165	R	2057	PM	1
75	16	7	2013	wet	Guabal	18	Frog	stream	Sachatamia	albomaculata	EC_1353	0	0	NA	125	R	NA	20.3	20.1	24.9	1.45	NA	1.1	0	leaf	160	R	2128	PM	1
31	24	6	2013	wet	Guabal	23	Frog	stream	Sachatamia	albomaculata	EC_1177	0	0	NA	130	NA	M	NA	NA	25.3	1.5	calling	1.6	0	leaf	175	C	2104	PM	1
44	8	3	2014	dry	Guabal	11	Frog	stream	Sachatamia	albomaculata	EC_1533	0	0	NA	130	R	NA	NA	NA	27.2	1.7	NA	1	0.3	leaf	175	L	1956	PM	1
76	23	3	2014	dry	Guabal	19	Frog	stream	Sachatamia	albomaculata	EC_1689	0	0	NA	130	R	NA	20.9	20.7	28.8	1.8	NA	2	1	leaf	177	L	2046	PM	1
32	24	6	2013	wet	Silenciosa	2	Frog	stream	Sachatamia	albomaculata	EC_1183	0	0	NA	131	NA	M	NA	NA	25.3	1.65	NA	1.8	1	leaf	2	L	2207	PM	1
83	18	7	2013	wet	Silenciosa	1	Frog	stream	Sachatamia	albomaculata	EC_1376	0	0	NA	131	R	M	NA	NA	25.1	1.55	calling	1.2	0.4	leaf	3	L	1912	PM	1
85	19	7	2013	wet	Silenciosa	4	Frog	stream	Sachatamia	albomaculata	NA	0	NA	NA	131	R	M	NA	NA	NA	NA	NA	3	2	leaf	5	L	1909	PM	1
38	28	6	2013	wet	Guabal	17	Frog	stream	Sachatamia	albomaculata	EC_1208	8065.042725	8065.042725	NA	132	NA	M	19.2	19.2	24.3	1.5	calling	1.5	1	leaf	166	R	2029	PM	1
38	28	6	2013	wet	Guabal	26	Frog	stream	Sachatamia	albomaculata	EC_1212	0	0	NA	133	NA	M	19.3	19.2	25.5	1.7	NA	2.1	0	leaf	35	R	2111	PM	1
70	21	3	2014	dry	Guabal	1	Frog	stream	Sachatamia	albomaculata	EC_1626	NA	NA	NA	133	R	NA	21.2	21.1	26.9	1.7	NA	1.6	0	leaf	35	R	1907	PM	1
39	28	6	2013	wet	Silenciosa	15	Frog	stream	Sachatamia	albomaculata	EC_1222	0	0	NA	134	NA	NA	19.4	19.3	25.3	1.4	NA	2	1.5	leaf	142	L	2252	PM	1
60	7	7	2013	wet	Cascada	9	Frog	stream	Sachatamia	albomaculata	EC_1283	0.538372211	0.538372211	NA	135	NA	NA	20.6	20.9	23.4	1.5	NA	1.9	0.5	leaf	56	L	2007	PM	1
75	16	7	2013	wet	Guabal	7	Frog	stream	Sachatamia	albomaculata	EC_1346	0	0	NA	140	NA	NA	20.2	20.4	27.2	1.7	NA	2.3	2	leaf	91	R	1954	PM	1
75	16	7	2013	wet	Guabal	15	Frog	stream	Sachatamia	albomaculata	EC_1351	0	0	NA	141	NA	M	20.4	20.3	26.7	1.5	calling	1	0	boulder	136	C	2100	PM	1
79	17	7	2013	wet	Silenciosa	2	Frog	stream	Sachatamia	albomaculata	EC_1366	0	0	NA	142	NA	M	NA	NA	25.3	1.4	calling	1.1	0	leaf	6	R	1907	PM	1
85	19	7	2013	wet	Silenciosa	3	Frog	stream	Sachatamia	albomaculata	NA	0	NA	NA	142	R	M	21.1	21.2	NA	NA	NA	1	0	leaf	7	R	1908	PM	1
80	17	7	2013	wet	Guabal	2	Frog	stream	Sachatamia	albomaculata	EC_1372	4.80538547	4.80538547	NA	143	NA	NA	21.4	21.5	23.5	1.6	NA	1.2	0	leaf	35	L	2054	PM	1
